1,0.005897081,0.004037581
2,0.005853686,0.004062636
3,0.005788593,0.004100217
4,0.0057235,0.004137799
5,0.005658406,0.004175381
6,0.005615011,0.004200435
7,0.005549917,0.004238017
8,0.005484825,0.004275598
9,0.005419731,0.00431318
10,0.005376336,0.004338234
11,0.005311242,0.004375816
12,0.005962174,0.004
13,0.005246149,0.004413398
14,0.005897081,0.003962419
15,0.005831988,0.003924837
16,0.005788593,0.003899782
17,0.0057235,0.003862201
18,0.005658406,0.003824619
19,0.005593313,0.003787038
20,0.005549917,0.003761983
21,0.005484825,0.003724402
22,0.005419731,0.00368682
23,0.005354638,0.003649239
24,0.005311242,0.003624184
25,0.005246149,0.003586603
26,0.005246149,0.003927047
27,0.005246149,0.003854095
28,0.005246149,0.00380546
29,0.005246149,0.003732508
30,0.005246149,0.003659555
31,0.005246149,0.004
32,0.005246149,0.004072953
33,0.005246149,0.004145905
34,0.005246149,0.004218857
35,0.005246149,0.004267492
36,0.005246149,0.004340445
37,5.00E-05,-7.30E-05
38,5.00E-05,-0.000145905
39,5.00E-05,-0.00019454
40,5.00E-05,-0.000267492
41,5.00E-05,-0.000340445
42,5.00E-05,0
43,5.00E-05,-0.000413397
44,5.00E-05,7.30E-05
45,5.00E-05,0.000145905
46,5.00E-05,0.00019454
47,5.00E-05,0.000267492
48,5.00E-05,0.000340445
49,5.00E-05,0.000413397
50,0.000700932,3.76E-05
51,0.000635839,7.52E-05
52,0.000592444,0.000100218
53,0.00052735,0.000137799
54,0.000462257,0.000175381
55,0.000397164,0.000212962
56,0.000353768,0.000238017
57,0.000288675,0.000275598
58,0.000223582,0.00031318
59,0.000158489,0.000350761
60,0.000115093,0.000375816
61,0.000766025,0
62,0.000700932,-3.76E-05
63,0.000657537,-6.26E-05
64,0.000592444,-0.000100218
65,0.00052735,-0.000137799
66,0.000462257,-0.000175381
67,0.000418862,-0.000200435
68,0.000353768,-0.000238017
69,0.000288675,-0.000275598
70,0.000223582,-0.00031318
71,0.000180186,-0.000338234
72,0.000115093,-0.000375816
73,0.000750932,0.000124184
74,0.000685839,0.000161766
75,0.000642443,0.00018682
76,0.00057735,0.000224402
77,0.000512257,0.000261983
78,0.000447164,0.000299565
79,0.000403768,0.000324619
80,0.000338675,0.000362201
81,0.000273582,0.000399782
82,0.000230186,0.000424837
83,0.000165093,0.000462418
84,0.000816025,8.66E-05
85,1.00E-04,0.0005
86,0.000750932,0.000875816
87,0.000685839,0.000838234
88,0.000642443,0.00081318
89,0.00057735,0.000775598
90,0.000512257,0.000738017
91,0.000447164,0.000700435
92,0.000403768,0.000675381
93,0.000338675,0.000637799
94,0.000273582,0.000600218
95,0.000208489,0.000562636
96,0.000165093,0.000537582
97,0.000816025,0.000913397
98,0.000816025,0.000840445
99,0.000816025,0.000767492
100,0.000816025,0.00069454
101,0.000816025,0.000645905
102,0.000816025,0.000572953
103,0.000816025,0.0005
104,0.000816025,0.000159555
105,0.000816025,0.000232508
106,0.000816025,0.000281143
107,0.000816025,0.000354095
108,0.000816025,0.000427048
109,5.00E-05,0.000927048
110,5.00E-05,0.000854095
111,5.00E-05,0.00080546
112,5.00E-05,0.000732507
113,5.00E-05,0.000659555
114,5.00E-05,0.001
115,5.00E-05,0.000586603
116,5.00E-05,0.001072953
117,5.00E-05,0.001145905
118,5.00E-05,0.001218857
119,5.00E-05,0.001267492
120,5.00E-05,0.001340445
121,5.00E-05,0.001413397
122,0.000700932,0.001037582
123,0.000657537,0.001062636
124,0.000592444,0.001100218
125,0.00052735,0.001137799
126,0.000462257,0.001175381
127,0.000418862,0.001200435
128,0.000353768,0.001238017
129,0.000288675,0.001275598
130,0.000223582,0.00131318
131,0.000158489,0.001350762
132,0.000115093,0.001375816
133,0.000766025,0.001
134,0.000700932,0.000962418
135,0.000657537,0.000937364
136,0.000592444,0.000899782
137,0.00052735,0.000862201
138,0.000462257,0.000824619
139,0.000418862,0.000799565
140,0.000353768,0.000761983
141,0.000288675,0.000724402
142,0.000223582,0.00068682
143,0.000180186,0.000661766
144,0.000115093,0.000624184
145,0.000750932,0.001124184
146,0.000685839,0.001161766
147,0.000642443,0.00118682
148,0.00057735,0.001224402
149,0.000512257,0.001261983
150,0.000447164,0.001299565
151,0.000403768,0.001324619
152,0.000338675,0.001362201
153,0.000273582,0.001399782
154,0.000230186,0.001424837
155,0.000165093,0.001462418
156,0.000816025,0.001086603
157,1.00E-04,0.0015
158,0.000750932,0.001875816
159,0.000685839,0.001838234
160,0.000642443,0.00181318
161,0.00057735,0.001775598
162,0.000512257,0.001738017
163,0.000447164,0.001700435
164,0.000403768,0.001675381
165,0.000338675,0.001637799
166,0.000273582,0.001600218
167,0.000208489,0.001562636
168,0.000165093,0.001537582
169,0.000816025,0.001913397
170,0.000816025,0.001840445
171,0.000816025,0.001767493
172,0.000816025,0.001718857
173,0.000816025,0.001645905
174,0.000816025,0.001572952
175,0.000816025,0.0015
176,0.000816025,0.001159555
177,0.000816025,0.001232508
178,0.000816025,0.001281142
179,0.000816025,0.001354095
180,0.000816025,0.001427048
181,5.00E-05,0.001927048
182,5.00E-05,0.001854095
183,5.00E-05,0.00180546
184,5.00E-05,0.001732507
185,5.00E-05,0.001659555
186,5.00E-05,0.002
187,5.00E-05,0.001586603
188,5.00E-05,0.002072952
189,5.00E-05,0.002145905
190,5.00E-05,0.002218857
191,5.00E-05,0.002267492
192,5.00E-05,0.002340445
193,5.00E-05,0.002413397
194,0.000700932,0.002037582
195,0.000635839,0.002075163
196,0.000592444,0.002100218
197,0.00052735,0.002137799
198,0.000462257,0.002175381
199,0.000397164,0.002212962
200,0.000353768,0.002238017
201,0.000288675,0.002275598
202,0.000223582,0.00231318
203,0.000158489,0.002350762
204,0.000115093,0.002375816
205,0.000766025,0.002
206,0.000700932,0.001962418
207,0.000657537,0.001937364
208,0.000592444,0.001899782
209,0.00052735,0.001862201
210,0.000462257,0.001824619
211,0.000418862,0.001799565
212,0.000353768,0.001761983
213,0.000288675,0.001724402
214,0.000223582,0.00168682
215,0.000180186,0.001661766
216,0.000115093,0.001624184
217,0.000750932,0.002124184
218,0.000707537,0.002149238
219,0.000642443,0.00218682
220,0.00057735,0.002224402
221,0.000512257,0.002261983
222,0.000447164,0.002299565
223,0.000403768,0.002324619
224,0.000338675,0.002362201
225,0.000273582,0.002399782
226,0.000230186,0.002424837
227,0.000165093,0.002462419
228,0.000816025,0.002086603
229,1.00E-04,0.0025
230,0.000750932,0.002875816
231,0.000685839,0.002838234
232,0.000642443,0.00281318
233,0.00057735,0.002775598
234,0.000512257,0.002738017
235,0.000447164,0.002700435
236,0.000403768,0.002675381
237,0.000338675,0.002637799
238,0.000273582,0.002600217
239,0.000208489,0.002562636
240,0.000165093,0.002537582
241,0.000816025,0.002913398
242,0.000816025,0.002840445
243,0.000816025,0.002767493
244,0.000816025,0.002718857
245,0.000816025,0.002645905
246,0.000816025,0.002572953
247,0.000816025,0.0025
248,0.000816025,0.002159555
249,0.000816025,0.002232508
250,0.000816025,0.002281143
251,0.000816025,0.002354095
252,0.000816025,0.002427048
253,5.00E-05,0.002927047
254,5.00E-05,0.002854095
255,5.00E-05,0.00280546
256,5.00E-05,0.002732507
257,5.00E-05,0.002659555
258,5.00E-05,0.003
259,5.00E-05,0.002586602
260,5.00E-05,0.003072952
261,5.00E-05,0.003145905
262,5.00E-05,0.003218858
263,5.00E-05,0.003267492
264,5.00E-05,0.003340445
265,5.00E-05,0.003413397
266,0.000700932,0.003037582
267,0.000635839,0.003075163
268,0.000592444,0.003100218
269,0.00052735,0.003137799
270,0.000462257,0.003175381
271,0.000397164,0.003212962
272,0.000353768,0.003238017
273,0.000288675,0.003275598
274,0.000223582,0.00331318
275,0.000158489,0.003350761
276,0.000115093,0.003375816
277,0.000766025,0.003
278,0.000700932,0.002962418
279,0.000657537,0.002937364
280,0.000592444,0.002899783
281,0.00052735,0.002862201
282,0.000462257,0.002824619
283,0.000418862,0.002799565
284,0.000353768,0.002761983
285,0.000288675,0.002724402
286,0.000223582,0.00268682
287,0.000180186,0.002661766
288,0.000115093,0.002624184
289,0.000750932,0.003124184
290,0.000707537,0.003149238
291,0.000642443,0.00318682
292,0.00057735,0.003224402
293,0.000512257,0.003261983
294,0.000447164,0.003299565
295,0.000403768,0.003324619
296,0.000338675,0.003362201
297,0.000273582,0.003399782
298,0.000230186,0.003424837
299,0.000165093,0.003462418
300,0.000816025,0.003086603
301,1.00E-04,0.0035
302,0.000750932,0.003875816
303,0.000685839,0.003838234
304,0.000642443,0.00381318
305,0.00057735,0.003775598
306,0.000512257,0.003738017
307,0.000447164,0.003700435
308,0.000403768,0.003675381
309,0.000338675,0.003637799
310,0.000273582,0.003600218
311,0.000208489,0.003562636
312,0.000165093,0.003537582
313,0.000816025,0.003913397
314,0.000816025,0.003840445
315,0.000816025,0.003767492
316,0.000816025,0.00369454
317,0.000816025,0.003645905
318,0.000816025,0.003572952
319,0.000816025,0.0035
320,0.000816025,0.003159555
321,0.000816025,0.003232508
322,0.000816025,0.00330546
323,0.000816025,0.003354095
324,0.000816025,0.003427048
325,0.000981118,0.000124184
326,0.001046211,0.000161766
327,0.001089607,0.00018682
328,0.0011547,0.000224402
329,0.001219793,0.000261983
330,0.001284886,0.000299565
331,0.001328282,0.000324619
332,0.001393375,0.000362201
